2102,70B3D577A000400D,400D,false
2103,70B3D577A00040B5,40B5,true
2104,70B3D577A0004334,4334,true
2105,70B3D577A0004370,4370,true
2106,70B3D577A0004392,4392,true
2107,70B3D577A0004025,4025,true
2108,70B3D577A0004321,4321,true
